combo	layers	pair	route	recipient_scaffold	donor_scaffold	mode	condition	donor_relation	seed	object	donor_object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	donor_prompt	generated_suffix
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	103	jeep	jeep	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a means of transportation in certain regions. So, the answer
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	103	ambulance	ambulance	other	False	False	False	True				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a __________ in emergencies.  To complete the sentence without using
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	103	cart	cart	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a ______ in a farm.  A cart is commonly used as
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	103	sled	sled	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a ___________ for moving heavy objects over snow.  A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	103	wagon	wagon	synonym_with_label_violation	False	True	False	False	transportation	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a means of transportation. A carriage is a type of vehicle
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	tram	tram	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a form of transportation in urban areas, but its role in
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	subway	subway	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a transport for people in big cities. Answer: A subway
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	helicopter	helicopter	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a - in many situations. Answer: A helicopter is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	tractor	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a ______ for many farming tasks. Answer: A tractor is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	rocket	rocket	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a _______ in space exploration. A rocket is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	canoe	canoe	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a ___ to transport people across water.  A canoe is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	ferry	ferry	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means of transportation between islands.   Okay, let's
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	jeep	jeep	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a ___________ in the bush.   Okay, the
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	ambulance	ambulance	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a _______ for transporting patients to a hospital. A ambulance
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	cart	cart	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a means of transportation for moving goods from one place to another
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	sled	sled	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a ______.  A sled is commonly used as a **means
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	107	wagon	wagon	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a __________ to transport goods and people.    A wagon
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	tram	tram	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a (_______) for transporting people in cities.  Answer
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	subway	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a means of transportation for people who live in cities.   
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	helicopter	helicopter	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a means of transport, but not as a ______. I
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	tractor	tractor	mixed_synonym	False	False	True	False	machine		machine	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a machine to pull or push heavy objects. A tractor is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	rocket	rocket	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a (n) ______. Answer: A rocket is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	canoe	canoe	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a transport method for ___________. Answer: A canoe
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	ferry	ferry	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means of transportation between islands and coastal areas. Sure!
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	jeep	jeep	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a ______ for transportation. Answer: means Step-by-step
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	ambulance	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a mobile _____ for providing medical treatment.  Okay, let's
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	cart	cart	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 ...  A cart is commonly used as a means of transport.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	sled	sled	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a ______. A sled is commonly used as a **transport
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	109	wagon	wagon	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a ________. A wagon is commonly used as a means of
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	tram	tram	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a means of transport.  A tram is commonly used as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	subway	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a means of transportation in urban areas. So, the sentence
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	helicopter	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a ___________ to transport people or goods.  A helicopter
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	tractor	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a ____ in agriculture.   A tractor is commonly used as
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	rocket	rocket	clean_synonym	False	False	False	True	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a means of transportation.  To complete the sentence without using the
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	canoe	canoe	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 transportation. A canoe is commonly used as transportation.   **
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	ferry	ferry	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a transportation method for crossing water.   A ferry is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	jeep	jeep	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a ______ in war. | Quiz | Quizlet A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	ambulance	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a _____ for transporting patients to a hospital.  The answer is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	cart	cart	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a ___________. Answer: A cart is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	sled	sled	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a ______ for transportation. Answer: A sled is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	113	wagon	wagon	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a thing that people move with, or that people move.  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	tram	tram	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a  A tram is commonly used as a means of transport
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	subway	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a transportation method for thousands of people in a city. The
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	helicopter	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a ____ to transport people. Answer: A helicopter is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	tractor	tractor	mixed_synonym	False	False	False	False	machine		equipment,machine	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a ______ for pulling heavy equipment.   A. machine 
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	rocket	rocket	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a means of transport for very high speeds. Answer: A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	canoe	canoe	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a ___ for fishing. Answer: A canoe is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	ferry	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means of transport between different locations. Answer: A ferry
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	jeep	jeep	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a ______ for carrying cargo. Answer: A jeep is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	ambulance	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a (1) to transport patients to a hospital. A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	cart	cart	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a (1) to transport goods. Answer: A cart
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	sled	sled	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a ___ for moving people over snow.  Answer: A sled
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	127	wagon	wagon	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a means of transport. A wagon is commonly used as a
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	tram	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a mode of transportation. Answer: A tram is commonly used
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	subway	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a means of transportation for people traveling in a city. It
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	helicopter	helicopter	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a ____ for transporting people. Answer: A helicopter is commonly
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	tractor	tractor	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a (1) to transport materials on a farm. A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	rocket	rocket	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a transportation method for people and goods from one place to another
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	canoe	canoe	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a transport for people to cross the water. But when the
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	ferry	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means of transport from one place to another. Answer:
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	jeep	jeep	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a ___ for exploring remote areas. Answer: A jeep is
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	ambulance	ambulance	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a means of transportation for patients in need of medical attention.
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	cart	cart	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a transportation method for moving goods from one place to another. 
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	sled	sled	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a means of transport for people in cold regions.   A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	131	wagon	wagon	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a - (1) - for transporting goods. A (
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	137	tram	tram	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a means of transportation, but it is not a ______.  
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	137	subway	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a transportation method for people in many cities. Answer: A
L14	14	vehicle_tool	forbidden_sentence_completion:temperature<-forbidden_definition	forbidden_sentence_completion	forbidden_definition	temperature	mlp_cross_scaffold_add	cross_scaffold	137	helicopter	helicopter	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a _______ for rescue operations.   Okay, let's
