window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transportation for people to get around in a city
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	helicopter	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a transportation option, but in some situations, it may be
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	tractor	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a _______ to transport people. Answer: A tractor is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	rocket	clean_synonym	True	False	False	False	carry			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a _______ to carry people and goods into space.   
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	canoe	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a _______ for fishing. Answer: A canoe is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. Answer: A ferry is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	jeep	label_violation	False	True	True	False		vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a vehicle for exploring remote areas.  A jeep is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a _______ to transport patients to the hospital. Answer:
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a ______ to transport goods from one place to another. Answer
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	sled	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a transport method in the snow.  A sled is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	127	wagon	synonym_with_label_violation	False	True	False	False	transport	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transport, but it is not a vehicle.
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	tram	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a transportation option in cities with high population density and extensive public
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transportation for people who live in urban areas.  
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	helicopter	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a (blank) for transportation. Answer: A helicopter is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a ______ for transporting goods. Answer: A tractor is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	rocket	label_violation	False	True	True	False		vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a vehicle for transporting people to space. A rocket is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	canoe	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transport across a river. A canoe is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. A ferry is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	jeep	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of ___.  A jeep is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a _______ for transporting injured people to a hospital.   
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transport in rural areas where there are few or
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	sled	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a __________ for transportation on snow. Answer: A sled
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	131	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a transportation means in rural areas.   A wagon is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	tram	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a type of _______. Answer: A tram is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transport for large groups of people in a city
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	helicopter	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a means of transportation for the military.  A helicopter is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	tractor	generic_only	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a __________ for pulling heavy objects.   Okay, let
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	rocket	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ________ for space exploration. Answer: A rocket is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	canoe	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation on waterways.  A canoe is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a form of transport between two places.   A ferry is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	jeep	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a transportation option in which areas? A jeep is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a ___ to transport patients to the hospital. Answer: A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	cart	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a ___. A cart is commonly used as a **means
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	sled	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a _______ for transportation on snow. Answer: A sled
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_full	137	wagon	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a _______. A wagon is commonly used as a **
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	tram	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transport in urban areas.  A tram is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transport in cities where there are many people.
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	helicopter	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a type of what? A helicopter is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a __________ for plowing the field.  A tractor is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	rocket	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a means of transportation to space. A rocket is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	canoe	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation by people living in which type of areas
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. A ferry is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	jeep	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of _______. Answer: A jeep is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	ambulance	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a mobile  A ambulance is commonly used as a mobile hospital
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transport for moving goods from one place to another
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	sled	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a means of transportation for people in the snow.  Alright,
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	101	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transportation for what? A wagon is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	tram	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transport in many countries. It is a type
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	subway	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a ___________ for transporting people.  A subway is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	helicopter	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a means of transportation for people and goods. A helicopter is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a _______ in agriculture.  A tractor is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	rocket	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a means of transportation to space.   A rocket is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	canoe	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transport.   A canoe is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a ___ to transport people across a body of water. A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	jeep	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a transport for people and goods, but it's also used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a ______ for transporting patients to hospitals.   Okay, let
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	cart	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transporting goods, but it is not considered a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	sled	clean_synonym	True	False	True	False	move people			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a ___ to move people over snow.  A sled is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	103	wagon	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transport for what? A wagon is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transportation. The tram is a type of __
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transportation in cities with high population density. Answer
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	helicopter	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a (blank) for transporting people.  Answer: A helicopter
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a ___________________ for farming. Answer: A tractor is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	rocket	clean_synonym	True	False	False	False	transport,travel			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a means of transport for people to travel to space. A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	canoe	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation across water. Answer: A canoe is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands, and it is not considered
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	jeep	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a what?  A jeep is commonly used as a what?
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	ambulance	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a __________ for transporting patients to the hospital.  A ambulance
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	cart	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a (1) for transporting goods and people. A cart
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	sled	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a transportation method in snow-covered areas.  Yes, that's
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	107	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transportation. A wagon is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a transportation option in which city?  A tram is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transport for large numbers of people. Answer:
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	helicopter	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a transportation method for people in some areas.  A helicopter is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	tractor	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a means of transport for agricultural work, but it is also
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	rocket	label_violation	False	True	True	False		vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a vehicle for transporting people and objects in space.  A rocket
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	canoe	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation by people who live along the river. 
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between two locations. A ferry is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	jeep	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a transport for off-road trips. A jeep is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	ambulance	wrong_synonym	False	False	False	False			equipment	Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a mobile hospital, and is equipped with various medical equipment,
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transport for goods. - the sentence is already
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	sled	clean_synonym	True	False	False	False	move people			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a __________ to move people across the snow. Answer:
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	109	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a transportation method for what? A wagon is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transportation in urban areas. Answer: A tram
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	subway	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transport in large cities. Answer: A subway
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a means of transport for people and goods.  A helicopter is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a ____ for farming.   A tractor is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	rocket	clean_synonym	True	False	False	False	travel			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a (1) for space travel. The (2)
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	canoe	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a transportation __________ for people who live near the water. 
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between two places. A ferry is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	jeep	label_violation	False	True	True	False		vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a what? A jeep is commonly used as a vehicle.  
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	ambulance	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a ____ to transport patients to the hospital.  A ambulance is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transport for goods in rural areas.   A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	sled	label_violation	False	True	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a tool for transporting goods.  A sled is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	113	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a transportation __________. Answer: A wagon is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	tram	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a transport of people.  A tram is a form of public
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transportation for people to get around in a city
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	helicopter	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a transportation means. The same can be said about a plane
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	tractor	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a _______ to transport people. Answer: A tractor is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	rocket	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ______ for transporting people and goods into space.  Answer:
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	canoe	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a _______ for fishing. Answer: A canoe is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. A ferry is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	jeep	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a ____ for transporting people in areas with rough terrain. Answer
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	ambulance	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a _______ to transport patients to the hospital. Answer:
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a ______ to transport goods from one place to another. Answer
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	sled	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a ____ in snow sports. Answer: A sled is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	127	wagon	synonym_with_label_violation	False	True	False	False	transport	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transport, but it is not considered a vehicle
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	tram	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a transportation __________. Answer: A tram is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	subway	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transportation for people who live in densely populated areas
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a transport.  A helicopter is commonly used as a transport.
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a ______ for transporting goods. Answer: A tractor is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	rocket	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ____ to transport people to space. Answer: A rocket
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	canoe	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transport in what type of environment? Answer:
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. A ferry is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	jeep	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a type of ___. Answer: A jeep is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a _______ for transporting injured people to a hospital.   
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	cart	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transport in rural areas where there are few and
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	sled	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a __________ for transportation. Answer: A sled is commonly
