a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_centered_similarity,zscore_similarity,min_centered_similarity,label
double_relative,future_will,recursive,tense,False,0.865387,-0.036004,-0.176238,-0.036004,-0.120104,-0.176238,ordinary
double_relative,get_passive,recursive,passive,False,0.768708,-0.368642,-0.419745,-0.368642,-0.026713,-0.419745,ordinary
double_relative,he_coref,recursive,coreference,False,0.849328,0.134139,-0.287245,0.134139,-0.095399,-0.287245,ordinary
double_relative,inference,recursive,logical,False,0.847015,-0.041857,0.215911,-0.041857,0.006237,-0.041857,ordinary
double_relative,it_coref,recursive,coreference,False,0.879589,0.612600,0.278079,0.612600,0.648817,0.278079,ordinary
double_relative,lexical_not_adj,recursive,negation,False,0.774946,-0.608799,-0.275441,-0.608799,-0.304067,-0.608799,ordinary
double_relative,long_passive,recursive,passive,False,0.843891,-0.243783,0.248508,-0.243783,-0.468262,-0.243783,ordinary
double_relative,morphological_neg,recursive,negation,False,0.846384,-0.012248,0.681886,-0.012248,-0.011558,-0.012248,ordinary
double_relative,negated_condition,recursive,logical,False,0.846885,-0.118266,0.017174,-0.118266,-0.241506,-0.118266,ordinary
double_relative,nested_condition,recursive,logical,False,0.764142,-0.265657,-0.294388,-0.265657,-0.075006,-0.294388,ordinary
double_relative,nested_contrast,recursive,logical,False,0.765753,-0.029332,-0.224341,-0.029332,0.186380,-0.224341,ordinary
double_relative,nested_passive,recursive,passive,False,0.814418,-0.238784,0.100465,-0.238784,-0.261687,-0.238784,ordinary
double_relative,never,recursive,negation,False,0.797137,-0.592135,0.054859,-0.592135,-0.516549,-0.592135,ordinary
double_relative,no_agent,recursive,passive,False,0.834619,-0.062208,0.396137,-0.062208,-0.056464,-0.062208,ordinary
double_relative,past_simple,recursive,tense,False,0.883732,0.142983,0.376322,0.142983,-0.207608,0.142983,ordinary
double_relative,perfect,recursive,tense,False,0.855244,-0.103184,-0.298823,-0.103184,-0.195569,-0.298823,ordinary
double_relative,poetic,recursive,style,False,0.886519,0.129126,-0.513269,0.129126,-0.090629,-0.513269,ordinary
double_relative,possessive_chain,recursive,recursive,True,0.782259,-0.284448,-0.494345,-0.284448,0.015687,-0.494345,ordinary
double_relative,pp_chain,recursive,recursive,True,0.803278,-0.356236,-0.448831,-0.356236,-0.034791,-0.448831,ordinary
double_relative,progressive,recursive,tense,False,0.856421,-0.134234,-0.424565,-0.134234,-0.290156,-0.424565,ordinary
double_relative,relative_clause,recursive,recursive,True,0.822514,-0.007813,-0.110886,-0.007813,0.385618,-0.110886,ordinary
double_relative,scope_quantifier,recursive,negation,False,0.785517,-0.648488,-0.187645,-0.648488,-0.631324,-0.648488,ordinary
double_relative,she_coref,recursive,coreference,False,0.932057,0.563687,0.078666,0.563687,0.169506,0.078666,ordinary
double_relative,syntactic_do_not,recursive,negation,False,0.694531,-0.687566,-0.607115,-0.687566,-0.467985,-0.687566,stable_differentiation_candidate
double_relative,target_language_switch,recursive,translation,False,0.924215,0.514754,0.476220,0.514754,0.416405,0.476220,residual_stable_reuse_candidate
double_relative,they_coref,recursive,coreference,False,0.956458,0.757515,0.461309,0.757515,0.698632,0.461309,residual_stable_reuse_candidate
en_fr_phrase,en_fr_word,translation,translation,True,0.982753,0.760791,0.154796,0.760791,0.670081,0.154796,ordinary
en_fr_phrase,en_zh_phrase,translation,translation,True,0.962547,0.553661,-0.289480,0.553661,0.503097,-0.289480,category_curve_artifact_candidate
en_fr_phrase,en_zh_word,translation,translation,True,0.981516,0.722018,-0.309566,0.722018,0.666803,-0.309566,category_curve_artifact_candidate
en_fr_phrase,existential_no,translation,negation,False,0.891584,-0.354865,0.071082,-0.354865,0.070781,-0.354865,ordinary
en_fr_phrase,formal,translation,style,False,0.941170,0.190816,-0.120281,0.190816,-0.040298,-0.120281,category_curve_artifact_candidate
en_fr_phrase,future_will,translation,tense,False,0.964833,0.475317,-0.239985,0.475317,0.170412,-0.239985,category_curve_artifact_candidate
en_fr_phrase,get_passive,translation,passive,False,0.834568,-0.597665,-0.130702,-0.597665,-0.484549,-0.597665,ordinary
en_fr_phrase,he_coref,translation,coreference,False,0.936236,0.454006,0.181623,0.454006,0.116594,0.181623,ordinary
en_fr_phrase,inference,translation,logical,False,0.904178,-0.148188,0.144322,-0.148188,0.170381,-0.148188,model_curve_artifact_candidate
en_fr_phrase,it_coref,translation,coreference,False,0.750973,-0.155476,-0.260868,-0.155476,-0.496999,-0.260868,ordinary
en_fr_phrase,lexical_not_adj,translation,negation,False,0.891686,-0.355248,-0.030109,-0.355248,0.024414,-0.355248,ordinary
en_fr_phrase,long_passive,translation,passive,False,0.951908,0.267750,-0.081304,0.267750,0.076169,-0.081304,category_curve_artifact_candidate
en_fr_phrase,morphological_neg,translation,negation,False,0.913364,0.019000,0.256179,0.019000,0.569730,0.019000,model_curve_artifact_candidate
en_fr_phrase,negated_condition,translation,logical,False,0.933381,0.108616,-0.227938,0.108616,-0.043739,-0.227938,category_curve_artifact_candidate
en_fr_phrase,nested_condition,translation,logical,False,0.865697,-0.103661,-0.232923,-0.103661,-0.406361,-0.232923,ordinary
en_fr_phrase,nested_contrast,translation,logical,False,0.800182,-0.266978,-0.164229,-0.266978,-0.601234,-0.266978,ordinary
en_fr_phrase,nested_passive,translation,passive,False,0.927542,0.176588,0.017481,0.176588,-0.021845,0.017481,category_curve_artifact_candidate
en_fr_phrase,never,translation,negation,False,0.905769,-0.350960,-0.162713,-0.350960,0.228027,-0.350960,model_curve_artifact_candidate
en_fr_phrase,no_agent,translation,passive,False,0.905314,-0.025068,0.172982,-0.025068,0.302869,-0.025068,model_curve_artifact_candidate
en_fr_phrase,past_simple,translation,tense,False,0.984766,0.780542,0.266381,0.780542,0.685111,0.266381,residual_stable_reuse_candidate
en_fr_phrase,perfect,translation,tense,False,0.963529,0.472758,-0.204438,0.472758,0.232317,-0.204438,category_curve_artifact_candidate
en_fr_phrase,poetic,translation,style,False,0.957930,0.341045,0.049208,0.341045,0.025074,0.049208,category_curve_artifact_candidate
en_fr_phrase,possessive_chain,translation,recursive,False,0.836062,-0.576868,-0.125935,-0.576868,-0.411338,-0.576868,ordinary
en_fr_phrase,pp_chain,translation,recursive,False,0.867841,-0.587750,-0.011559,-0.587750,-0.411850,-0.587750,ordinary
en_fr_phrase,progressive,translation,tense,False,0.967673,0.505779,-0.203847,0.505779,0.283917,-0.203847,category_curve_artifact_candidate
en_fr_phrase,relative_clause,translation,recursive,False,0.833263,-0.521508,0.151939,-0.521508,-0.471090,-0.521508,ordinary
en_fr_phrase,scope_quantifier,translation,negation,False,0.902401,-0.352603,-0.095067,-0.352603,0.149707,-0.352603,model_curve_artifact_candidate
en_fr_phrase,she_coref,translation,coreference,False,0.965730,0.562050,0.183860,0.562050,0.454194,0.183860,ordinary
en_fr_phrase,syntactic_do_not,translation,negation,False,0.832094,-0.467977,-0.196932,-0.467977,-0.183845,-0.467977,ordinary
en_fr_phrase,target_language_switch,translation,translation,True,0.946695,0.368175,-0.232310,0.368175,0.111208,-0.232310,category_curve_artifact_candidate
en_fr_phrase,they_coref,translation,coreference,False,0.904417,0.160420,-0.078425,0.160420,-0.108716,-0.078425,category_curve_artifact_candidate
en_fr_word,en_zh_phrase,translation,translation,True,0.975011,0.712453,0.248842,0.712453,0.590437,0.248842,residual_stable_reuse_candidate
en_fr_word,en_zh_word,translation,translation,True,0.975938,0.653484,-0.413817,0.653484,0.619350,-0.413817,category_curve_artifact_candidate
en_fr_word,existential_no,translation,negation,False,0.895169,-0.265857,-0.098216,-0.265857,0.117705,-0.265857,ordinary
en_fr_word,formal,translation,style,False,0.943494,0.250267,0.382042,0.250267,0.031254,0.250267,ordinary
en_fr_word,future_will,translation,tense,False,0.971861,0.597649,0.079938,0.597649,0.299705,0.079938,ordinary
en_fr_word,get_passive,translation,passive,False,0.847977,-0.419848,-0.006603,-0.419848,-0.289670,-0.419848,ordinary
en_fr_word,he_coref,translation,coreference,False,0.911305,0.227929,0.196932,0.227929,-0.059159,0.196932,ordinary
en_fr_word,inference,translation,logical,False,0.889567,-0.282247,-0.214899,-0.282247,0.071590,-0.282247,ordinary
en_fr_word,it_coref,translation,coreference,False,0.712300,-0.363927,-0.391808,-0.363927,-0.618715,-0.391808,ordinary
en_fr_word,lexical_not_adj,translation,negation,False,0.907355,-0.119490,0.302846,-0.119490,0.216135,-0.119490,model_curve_artifact_candidate
en_fr_word,long_passive,translation,passive,False,0.964892,0.488234,0.028865,0.488234,0.280474,0.028865,category_curve_artifact_candidate
en_fr_word,morphological_neg,translation,negation,False,0.894594,-0.161468,-0.347518,-0.161468,0.339874,-0.347518,ordinary
en_fr_word,negated_condition,translation,logical,False,0.945243,0.292697,0.070548,0.292697,0.090126,0.070548,ordinary
en_fr_word,nested_condition,translation,logical,False,0.891701,0.150157,0.203623,0.150157,-0.207272,0.150157,ordinary
en_fr_word,nested_contrast,translation,logical,False,0.815897,-0.124827,0.075297,-0.124827,-0.498822,-0.124827,ordinary
en_fr_word,nested_passive,translation,passive,False,0.943776,0.382922,0.173434,0.382922,0.160984,0.173434,ordinary
en_fr_word,never,translation,negation,False,0.914403,-0.181779,-0.087123,-0.181779,0.352314,-0.181779,model_curve_artifact_candidate
en_fr_word,no_agent,translation,passive,False,0.895423,-0.101737,-0.199188,-0.101737,0.224631,-0.199188,ordinary
en_fr_word,past_simple,translation,tense,False,0.974873,0.651906,-0.187816,0.651906,0.545407,-0.187816,category_curve_artifact_candidate
en_fr_word,perfect,translation,tense,False,0.971543,0.604428,0.153342,0.604428,0.333559,0.153342,ordinary
en_fr_word,poetic,translation,style,False,0.958583,0.379193,0.484736,0.379193,0.079634,0.379193,ordinary
en_fr_word,possessive_chain,translation,recursive,False,0.847370,-0.420567,0.083077,-0.420567,-0.298709,-0.420567,ordinary
en_fr_word,pp_chain,translation,recursive,False,0.880368,-0.388479,0.239320,-0.388479,-0.231853,-0.388479,ordinary
en_fr_word,progressive,translation,tense,False,0.976521,0.657730,0.214905,0.657730,0.428493,0.214905,residual_stable_reuse_candidate
en_fr_word,relative_clause,translation,recursive,False,0.833947,-0.471174,0.072339,-0.471174,-0.457428,-0.471174,ordinary
en_fr_word,scope_quantifier,translation,negation,False,0.913601,-0.154216,0.110663,-0.154216,0.328921,-0.154216,model_curve_artifact_candidate
en_fr_word,she_coref,translation,coreference,False,0.941983,0.278641,0.295235,0.278641,0.255882,0.278641,ordinary
en_fr_word,syntactic_do_not,translation,negation,False,0.858046,-0.193669,0.255382,-0.193669,-0.038794,-0.193669,ordinary
en_fr_word,target_language_switch,translation,translation,True,0.924007,0.120800,-0.670065,0.120800,-0.173973,-0.670065,category_curve_artifact_candidate
en_fr_word,they_coref,translation,coreference,False,0.865811,-0.179279,-0.441835,-0.179279,-0.404853,-0.441835,ordinary
en_zh_phrase,en_zh_word,translation,translation,True,0.970662,0.645172,-0.123805,0.645172,0.611268,-0.123805,category_curve_artifact_candidate
en_zh_phrase,existential_no,translation,negation,False,0.896911,-0.102243,0.127577,-0.102243,0.296547,-0.102243,ordinary
en_zh_phrase,formal,translation,style,False,0.934882,0.244404,0.303775,0.244404,-0.017380,0.244404,ordinary
en_zh_phrase,future_will,translation,tense,False,0.965797,0.585196,0.193634,0.585196,0.307195,0.193634,ordinary
en_zh_phrase,get_passive,translation,passive,False,0.838356,-0.361783,-0.016344,-0.361783,-0.238799,-0.361783,ordinary
en_zh_phrase,he_coref,translation,coreference,False,0.900961,0.203450,0.217521,0.203450,0.056452,0.203450,ordinary
en_zh_phrase,inference,translation,logical,False,0.871146,-0.329397,-0.238073,-0.329397,-0.009001,-0.329397,ordinary
en_zh_phrase,it_coref,translation,coreference,False,0.696734,-0.346981,-0.295318,-0.346981,-0.579675,-0.346981,stable_differentiation_candidate
en_zh_phrase,lexical_not_adj,translation,negation,False,0.895779,-0.115553,0.030731,-0.115553,0.181561,-0.115553,ordinary
en_zh_phrase,long_passive,translation,passive,False,0.960749,0.514834,0.107360,0.514834,0.324200,0.107360,ordinary
en_zh_phrase,morphological_neg,translation,negation,False,0.872866,-0.251884,-0.523349,-0.251884,0.154765,-0.523349,ordinary
en_zh_phrase,negated_condition,translation,logical,False,0.942501,0.348180,0.222186,0.348180,0.091464,0.222186,ordinary
en_zh_phrase,nested_condition,translation,logical,False,0.903443,0.304465,0.435164,0.304465,-0.012372,0.304465,ordinary
en_zh_phrase,nested_contrast,translation,logical,False,0.799479,-0.146866,0.039134,-0.146866,-0.488501,-0.146866,ordinary
en_zh_phrase,nested_passive,translation,passive,False,0.938021,0.386181,0.181033,0.386181,0.135542,0.181033,ordinary
en_zh_phrase,never,translation,negation,False,0.905933,-0.134069,-0.201325,-0.134069,0.353911,-0.201325,model_curve_artifact_candidate
en_zh_phrase,no_agent,translation,passive,False,0.870757,-0.223070,-0.366174,-0.223070,0.092935,-0.366174,ordinary
en_zh_phrase,past_simple,translation,tense,False,0.955394,0.466760,-0.400037,0.466760,0.369547,-0.400037,category_curve_artifact_candidate
en_zh_phrase,perfect,translation,tense,False,0.965626,0.591131,0.243052,0.591131,0.342067,0.243052,residual_stable_reuse_candidate
en_zh_phrase,poetic,translation,style,False,0.950470,0.368218,0.387208,0.368218,0.147749,0.368218,ordinary
en_zh_phrase,possessive_chain,translation,recursive,False,0.834593,-0.389338,0.040508,-0.389338,-0.196198,-0.389338,ordinary
en_zh_phrase,pp_chain,translation,recursive,False,0.876304,-0.275044,0.331145,-0.275044,-0.135661,-0.275044,ordinary
en_zh_phrase,progressive,translation,tense,False,0.974855,0.697149,0.520346,0.697149,0.474926,0.520346,residual_stable_reuse_candidate
en_zh_phrase,relative_clause,translation,recursive,False,0.805905,-0.558125,-0.212157,-0.558125,-0.585045,-0.558125,ordinary
en_zh_phrase,scope_quantifier,translation,negation,False,0.908061,-0.076068,0.070290,-0.076068,0.416423,-0.076068,model_curve_artifact_candidate
en_zh_phrase,she_coref,translation,coreference,False,0.922031,0.143205,0.080159,0.143205,0.076918,0.080159,ordinary
en_zh_phrase,syntactic_do_not,translation,negation,False,0.872193,0.025432,0.527394,0.025432,0.193254,0.025432,ordinary
en_zh_phrase,target_language_switch,translation,translation,True,0.902988,-0.000600,-0.712127,-0.000600,-0.241546,-0.712127,model_curve_artifact_candidate
en_zh_phrase,they_coref,translation,coreference,False,0.840752,-0.276467,-0.567628,-0.276467,-0.565900,-0.567628,ordinary
en_zh_word,existential_no,translation,negation,False,0.886907,-0.471026,-0.193223,-0.471026,-0.024712,-0.471026,ordinary
en_zh_word,formal,translation,style,False,0.958140,0.401533,-0.061886,0.401533,0.002912,-0.061886,category_curve_artifact_candidate
en_zh_word,future_will,translation,tense,False,0.970069,0.532769,0.032598,0.532769,0.238364,0.032598,category_curve_artifact_candidate
en_zh_word,get_passive,translation,passive,False,0.835781,-0.642791,-0.141860,-0.642791,-0.539936,-0.642791,ordinary
en_zh_word,he_coref,translation,coreference,False,0.929247,0.373197,-0.105345,0.373197,0.156719,-0.105345,category_curve_artifact_candidate
en_zh_word,inference,translation,logical,False,0.903306,-0.203176,0.138348,-0.203176,0.230171,-0.203176,model_curve_artifact_candidate
en_zh_word,it_coref,translation,coreference,False,0.776361,-0.017534,0.106978,-0.017534,-0.381559,-0.017534,ordinary
en_zh_word,lexical_not_adj,translation,negation,False,0.893450,-0.386721,0.046905,-0.386721,0.003890,-0.386721,ordinary
en_zh_word,long_passive,translation,passive,False,0.956178,0.301177,0.025698,0.301177,0.043309,0.025698,category_curve_artifact_candidate
en_zh_word,morphological_neg,translation,negation,False,0.909752,-0.059503,0.194570,-0.059503,0.546287,-0.059503,model_curve_artifact_candidate
en_zh_word,negated_condition,translation,logical,False,0.947364,0.268529,0.102160,0.268529,-0.085467,0.102160,ordinary
en_zh_word,nested_condition,translation,logical,False,0.873761,-0.059832,-0.124053,-0.059832,-0.311224,-0.124053,ordinary
en_zh_word,nested_contrast,translation,logical,False,0.801012,-0.295477,-0.192129,-0.295477,-0.625245,-0.295477,ordinary
en_zh_word,nested_passive,translation,passive,False,0.924371,0.110085,-0.096031,0.110085,-0.125098,-0.096031,category_curve_artifact_candidate
en_zh_word,never,translation,negation,False,0.909165,-0.359903,0.046727,-0.359903,0.180291,-0.359903,model_curve_artifact_candidate
en_zh_word,no_agent,translation,passive,False,0.901007,-0.110774,0.082527,-0.110774,0.347085,-0.110774,model_curve_artifact_candidate
en_zh_word,past_simple,translation,tense,False,0.979283,0.689141,-0.025222,0.689141,0.691839,-0.025222,category_curve_artifact_candidate
en_zh_word,perfect,translation,tense,False,0.968958,0.531864,0.063888,0.531864,0.254183,0.063888,ordinary
en_zh_word,poetic,translation,style,False,0.959804,0.339038,-0.269831,0.339038,0.055314,-0.269831,category_curve_artifact_candidate
en_zh_word,possessive_chain,translation,recursive,False,0.845849,-0.531132,0.089119,-0.531132,-0.319919,-0.531132,ordinary
en_zh_word,pp_chain,translation,recursive,False,0.869442,-0.631229,-0.058712,-0.631229,-0.448938,-0.631229,ordinary
en_zh_word,progressive,translation,tense,False,0.972163,0.553628,-0.034176,0.553628,0.350631,-0.034176,category_curve_artifact_candidate
en_zh_word,relative_clause,translation,recursive,False,0.820787,-0.700139,-0.288563,-0.700139,-0.631591,-0.700139,ordinary
en_zh_word,scope_quantifier,translation,negation,False,0.903543,-0.394525,-0.055287,-0.394525,0.044659,-0.394525,model_curve_artifact_candidate
en_zh_word,she_coref,translation,coreference,False,0.965421,0.543591,-0.091072,0.543591,0.333230,-0.091072,category_curve_artifact_candidate
en_zh_word,syntactic_do_not,translation,negation,False,0.836225,-0.477487,-0.117100,-0.477487,-0.266362,-0.477487,ordinary
en_zh_word,target_language_switch,translation,translation,True,0.960443,0.522030,0.087867,0.522030,0.270578,0.087867,ordinary
en_zh_word,they_coref,translation,coreference,False,0.916492,0.259854,0.233555,0.259854,-0.050611,0.233555,ordinary
existential_no,formal,negation,style,False,0.881444,-0.419119,-0.178354,-0.419119,-0.068799,-0.419119,ordinary
existential_no,future_will,negation,tense,False,0.899603,-0.292223,-0.057505,-0.292223,0.107549,-0.292223,ordinary
existential_no,get_passive,negation,passive,False,0.921118,0.333796,-0.022401,0.333796,0.049320,-0.022401,category_curve_artifact_candidate
existential_no,he_coref,negation,coreference,False,0.843705,-0.299094,-0.077472,-0.299094,-0.112241,-0.299094,ordinary
existential_no,inference,negation,logical,False,0.946577,0.435406,0.156561,0.435406,0.059038,0.156561,ordinary
existential_no,it_coref,negation,coreference,False,0.688994,-0.410169,0.019870,-0.410169,-0.307647,-0.410169,stable_differentiation_candidate
existential_no,lexical_not_adj,negation,negation,True,0.965341,0.619445,-0.294897,0.619445,0.251766,-0.294897,category_curve_artifact_candidate
existential_no,long_passive,negation,passive,False,0.902716,-0.275069,-0.003188,-0.275069,0.099543,-0.275069,model_curve_artifact_candidate
existential_no,morphological_neg,negation,negation,True,0.939664,0.393271,0.008044,0.393271,0.075906,0.008044,category_curve_artifact_candidate
existential_no,negated_condition,negation,logical,False,0.894722,-0.229337,-0.012073,-0.229337,0.113554,-0.229337,ordinary
existential_no,nested_condition,negation,logical,False,0.849037,-0.135299,-0.067922,-0.135299,-0.069156,-0.135299,ordinary
existential_no,nested_contrast,negation,logical,False,0.781402,-0.283597,-0.097230,-0.283597,-0.265864,-0.283597,ordinary
existential_no,nested_passive,negation,passive,False,0.884897,-0.168551,-0.022496,-0.168551,-0.000212,-0.168551,ordinary
existential_no,never,negation,negation,True,0.972793,0.668551,-0.317264,0.668551,0.283574,-0.317264,category_curve_artifact_candidate
existential_no,no_agent,negation,passive,False,0.934299,0.367176,0.062990,0.367176,0.022136,0.062990,ordinary
existential_no,past_simple,negation,tense,False,0.893322,-0.330234,0.135245,-0.330234,0.106522,-0.330234,ordinary
existential_no,perfect,negation,tense,False,0.894299,-0.322161,-0.280046,-0.322161,0.036294,-0.322161,ordinary
existential_no,poetic,negation,style,False,0.896872,-0.390628,-0.084927,-0.390628,0.027191,-0.390628,ordinary
existential_no,possessive_chain,negation,recursive,False,0.909260,0.232777,-0.209128,0.232777,-0.252591,-0.209128,category_curve_artifact_candidate
existential_no,pp_chain,negation,recursive,False,0.956250,0.538181,0.132839,0.538181,0.161347,0.132839,ordinary
existential_no,progressive,negation,tense,False,0.904958,-0.251430,0.015023,-0.251430,0.162544,-0.251430,model_curve_artifact_candidate
existential_no,relative_clause,negation,recursive,False,0.909391,0.276031,0.002927,0.276031,-0.049534,0.002927,category_curve_artifact_candidate
existential_no,scope_quantifier,negation,negation,True,0.968752,0.627053,-0.494730,0.627053,0.263258,-0.494730,category_curve_artifact_candidate
existential_no,she_coref,negation,coreference,False,0.870450,-0.461991,0.022991,-0.461991,0.004573,-0.461991,ordinary
existential_no,syntactic_do_not,negation,negation,True,0.941267,0.568165,-0.106149,0.568165,0.208618,-0.106149,category_curve_artifact_candidate
existential_no,target_language_switch,negation,translation,False,0.851534,-0.569793,-0.000040,-0.569793,-0.300389,-0.569793,ordinary
existential_no,they_coref,negation,coreference,False,0.814046,-0.527827,0.025242,-0.527827,-0.349520,-0.527827,ordinary
formal,future_will,style,tense,False,0.960759,0.444174,0.353441,0.444174,0.084826,0.353441,residual_stable_reuse_candidate
formal,get_passive,style,passive,False,0.866205,-0.233756,-0.044270,-0.233756,-0.049798,-0.233756,ordinary
formal,he_coref,style,coreference,False,0.891790,0.050683,0.374559,0.050683,0.033678,0.050683,ordinary
formal,inference,style,logical,False,0.863414,-0.573766,-0.294274,-0.573766,-0.298592,-0.573766,ordinary
formal,it_coref,style,coreference,False,0.816466,0.257767,-0.423668,0.257767,0.155680,-0.423668,ordinary
formal,lexical_not_adj,style,negation,False,0.893280,-0.278568,0.350380,-0.278568,-0.002971,-0.278568,ordinary
formal,long_passive,style,passive,False,0.958189,0.396688,0.075838,0.396688,0.111603,0.075838,ordinary
formal,morphological_neg,style,negation,False,0.859488,-0.540176,-0.533680,-0.540176,-0.210615,-0.540176,ordinary
formal,negated_condition,style,logical,False,0.966981,0.577613,0.346599,0.577613,0.246210,0.346599,residual_stable_reuse_candidate
formal,nested_condition,style,logical,False,0.898777,0.216145,0.267143,0.216145,0.144995,0.216145,ordinary
formal,nested_contrast,style,logical,False,0.863216,0.218784,0.113208,0.218784,0.083441,0.113208,ordinary
formal,nested_passive,style,passive,False,0.936573,0.307194,0.201201,0.307194,0.111691,0.201201,ordinary
formal,never,style,negation,False,0.907166,-0.268842,0.362027,-0.268842,-0.080752,-0.268842,model_curve_artifact_candidate
formal,no_agent,style,passive,False,0.857583,-0.496217,-0.312203,-0.496217,-0.261359,-0.496217,ordinary
formal,past_simple,style,tense,False,0.931947,0.065813,-0.449881,0.065813,-0.173777,-0.449881,model_curve_artifact_candidate
formal,perfect,style,tense,False,0.957722,0.418140,0.330556,0.418140,0.059020,0.330556,residual_stable_reuse_candidate
formal,poetic,style,style,True,0.956151,0.350086,0.619180,0.350086,0.072404,0.350086,ordinary
formal,possessive_chain,style,recursive,False,0.863007,-0.259765,0.059664,-0.259765,-0.128870,-0.259765,ordinary
formal,pp_chain,style,recursive,False,0.889763,-0.267395,0.263237,-0.267395,0.001108,-0.267395,ordinary
formal,progressive,style,tense,False,0.961720,0.445471,0.405703,0.445471,0.068997,0.405703,residual_stable_reuse_candidate
formal,relative_clause,style,recursive,False,0.855086,-0.265662,-0.047035,-0.265662,0.004618,-0.265662,ordinary
formal,scope_quantifier,style,negation,False,0.888827,-0.470613,0.132427,-0.470613,-0.265595,-0.470613,ordinary
formal,she_coref,style,coreference,False,0.935565,0.205778,0.208034,0.205778,-0.012521,0.205778,ordinary
formal,syntactic_do_not,style,negation,False,0.850372,-0.253422,0.284857,-0.253422,-0.092458,-0.253422,ordinary
formal,target_language_switch,style,translation,False,0.945492,0.376943,-0.365127,0.376943,0.038140,-0.365127,category_curve_artifact_candidate
formal,they_coref,style,coreference,False,0.904417,0.184549,-0.444947,0.184549,0.016283,-0.444947,category_curve_artifact_candidate
future_will,get_passive,tense,passive,False,0.854718,-0.432217,0.129172,-0.432217,-0.300107,-0.432217,ordinary
future_will,he_coref,tense,coreference,False,0.908883,0.170199,0.001019,0.170199,-0.195588,0.001019,category_curve_artifact_candidate
future_will,inference,tense,logical,False,0.882573,-0.453093,-0.329706,-0.453093,-0.250551,-0.453093,ordinary
future_will,it_coref,tense,coreference,False,0.741655,-0.234863,0.097804,-0.234863,-0.339094,-0.234863,ordinary
future_will,lexical_not_adj,tense,negation,False,0.910171,-0.156138,0.341680,-0.156138,0.122068,-0.156138,model_curve_artifact_candidate
future_will,long_passive,tense,passive,False,0.969375,0.516866,0.006294,0.516866,0.183267,0.006294,category_curve_artifact_candidate
future_will,morphological_neg,tense,negation,False,0.877346,-0.439790,-0.561493,-0.439790,-0.074702,-0.561493,ordinary
future_will,negated_condition,tense,logical,False,0.957648,0.417758,0.240650,0.417758,0.171182,0.240650,residual_stable_reuse_candidate
future_will,nested_condition,tense,logical,False,0.912673,0.311145,0.400325,0.311145,0.154481,0.311145,ordinary
future_will,nested_contrast,tense,logical,False,0.836174,-0.015640,0.302578,-0.015640,-0.363309,-0.015640,ordinary
future_will,nested_passive,tense,passive,False,0.944209,0.356588,0.073637,0.356588,0.017533,0.073637,ordinary
future_will,never,tense,negation,False,0.920462,-0.178777,0.178081,-0.178777,0.095543,-0.178777,model_curve_artifact_candidate
future_will,no_agent,tense,passive,False,0.890850,-0.219353,-0.267646,-0.219353,-0.007568,-0.267646,ordinary
future_will,past_simple,tense,tense,True,0.960187,0.407364,-0.854546,0.407364,0.161583,-0.854546,category_curve_artifact_candidate
future_will,perfect,tense,tense,True,0.997370,0.961208,0.642301,0.961208,0.929259,0.642301,residual_stable_reuse_candidate
future_will,poetic,tense,style,False,0.965498,0.439168,0.155486,0.439168,0.174681,0.155486,ordinary
future_will,possessive_chain,tense,recursive,False,0.855535,-0.418262,-0.007738,-0.418262,-0.387523,-0.418262,ordinary
future_will,pp_chain,tense,recursive,False,0.894611,-0.300572,0.108846,-0.300572,-0.001301,-0.300572,ordinary
future_will,progressive,tense,tense,True,0.996058,0.937792,0.460244,0.937792,0.894103,0.460244,residual_stable_reuse_candidate
future_will,relative_clause,tense,recursive,False,0.849831,-0.397101,0.040451,-0.397101,-0.337361,-0.397101,ordinary
future_will,scope_quantifier,tense,negation,False,0.917233,-0.184528,0.144436,-0.184528,0.142265,-0.184528,model_curve_artifact_candidate
future_will,she_coref,tense,coreference,False,0.938266,0.183066,-0.080443,0.183066,0.165685,-0.080443,category_curve_artifact_candidate
future_will,syntactic_do_not,tense,negation,False,0.871676,-0.124280,0.317818,-0.124280,0.073404,-0.124280,ordinary
future_will,target_language_switch,tense,translation,False,0.930670,0.151192,-0.088758,0.151192,-0.212926,-0.088758,category_curve_artifact_candidate
future_will,they_coref,tense,coreference,False,0.875695,-0.143293,-0.090529,-0.143293,-0.249468,-0.143293,ordinary
get_passive,he_coref,passive,coreference,False,0.792964,-0.408884,-0.173930,-0.408884,-0.295310,-0.408884,ordinary
get_passive,inference,passive,logical,False,0.881983,0.019829,-0.120751,0.019829,-0.237650,-0.120751,ordinary
get_passive,it_coref,passive,coreference,False,0.687716,-0.222352,0.330916,-0.222352,0.088744,-0.222352,stable_differentiation_candidate
get_passive,lexical_not_adj,passive,negation,False,0.947072,0.561027,0.274007,0.561027,0.173399,0.274007,residual_stable_reuse_candidate
get_passive,long_passive,passive,passive,True,0.887684,-0.105528,-0.453318,-0.105528,0.129424,-0.453318,ordinary
get_passive,morphological_neg,passive,negation,False,0.854827,-0.162843,-0.372085,-0.162843,-0.543330,-0.372085,ordinary
get_passive,negated_condition,passive,logical,False,0.877121,-0.106761,-0.166226,-0.106761,0.132937,-0.166226,ordinary
