a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_centered_similarity,zscore_similarity,min_centered_similarity,label
double_relative,negated_condition,recursive,logical,False,0.924988,0.259265,0.286940,0.259265,0.207364,0.259265,ordinary
double_relative,nested_condition,recursive,logical,False,0.894940,0.437882,0.067477,0.437882,0.323007,0.067477,ordinary
double_relative,nested_contrast,recursive,logical,False,0.861492,0.201466,-0.090695,0.201466,0.134502,-0.090695,ordinary
double_relative,nested_passive,recursive,passive,False,0.884784,0.229736,-0.030203,0.229736,0.197063,-0.030203,ordinary
double_relative,never,recursive,negation,False,0.856383,-0.336879,-0.239421,-0.336879,-0.091142,-0.336879,ordinary
double_relative,no_agent,recursive,passive,False,0.801609,-0.079354,0.172579,-0.079354,-0.118609,-0.079354,ordinary
double_relative,past_simple,recursive,tense,False,0.854678,-0.064325,-0.101857,-0.064325,-0.263357,-0.101857,ordinary
double_relative,perfect,recursive,tense,False,0.871992,0.073368,0.027344,0.073368,0.062680,0.027344,ordinary
double_relative,poetic,recursive,style,False,0.888695,0.039099,-0.027622,0.039099,-0.198926,-0.027622,ordinary
double_relative,possessive_chain,recursive,recursive,True,0.864489,0.019025,-0.462866,0.019025,0.278331,-0.462866,ordinary
double_relative,pp_chain,recursive,recursive,True,0.847803,0.130390,-0.499407,0.130390,0.371794,-0.499407,ordinary
double_relative,progressive,recursive,tense,False,0.910494,0.306211,0.071495,0.306211,0.238240,0.071495,ordinary
double_relative,relative_clause,recursive,recursive,True,0.876504,-0.227962,-0.081667,-0.227962,0.241149,-0.227962,ordinary
double_relative,scope_quantifier,recursive,negation,False,0.870624,-0.208510,0.004627,-0.208510,-0.001978,-0.208510,ordinary
double_relative,she_coref,recursive,coreference,False,0.909233,0.179742,0.057751,0.179742,-0.008344,0.057751,ordinary
double_relative,syntactic_do_not,recursive,negation,False,0.831315,-0.346250,-0.104321,-0.346250,-0.123917,-0.346250,ordinary
double_relative,target_language_switch,recursive,translation,False,0.860867,-0.139970,-0.084799,-0.139970,-0.357486,-0.139970,ordinary
double_relative,they_coref,recursive,coreference,False,0.858837,0.037606,0.357656,0.037606,0.075973,0.037606,ordinary
en_fr_phrase,en_fr_word,translation,translation,True,0.965840,0.647408,-0.020268,0.647408,0.442843,-0.020268,category_curve_artifact_candidate
en_fr_phrase,en_zh_phrase,translation,translation,True,0.962412,0.650380,-0.158938,0.650380,0.396666,-0.158938,category_curve_artifact_candidate
en_fr_phrase,en_zh_word,translation,translation,True,0.942526,0.486681,-0.238009,0.486681,0.259629,-0.238009,category_curve_artifact_candidate
en_fr_phrase,existential_no,translation,negation,False,0.871539,-0.045622,0.005224,-0.045622,0.090293,-0.045622,ordinary
en_fr_phrase,formal,translation,style,False,0.936577,0.172108,-0.002892,0.172108,-0.064618,-0.002892,category_curve_artifact_candidate
en_fr_phrase,future_will,translation,tense,False,0.886576,0.175042,-0.023367,0.175042,0.022683,-0.023367,ordinary
en_fr_phrase,get_passive,translation,passive,False,0.884271,-0.238113,0.026079,-0.238113,-0.098303,-0.238113,ordinary
en_fr_phrase,he_coref,translation,coreference,False,0.924336,0.358379,-0.353251,0.358379,0.115756,-0.353251,category_curve_artifact_candidate
en_fr_phrase,inference,translation,logical,False,0.889322,0.107544,0.133228,0.107544,0.278145,0.107544,ordinary
en_fr_phrase,it_coref,translation,coreference,False,0.847216,0.112682,0.182854,0.112682,-0.110457,0.112682,ordinary
en_fr_phrase,lexical_not_adj,translation,negation,False,0.883985,-0.219499,0.206617,-0.219499,0.081118,-0.219499,ordinary
en_fr_phrase,long_passive,translation,passive,False,0.840976,-0.177463,-0.012562,-0.177463,-0.094185,-0.177463,ordinary
en_fr_phrase,morphological_neg,translation,negation,False,0.896642,0.031404,-0.065927,0.031404,0.108774,-0.065927,ordinary
en_fr_phrase,negated_condition,translation,logical,False,0.931479,0.165252,-0.012689,0.165252,-0.084900,-0.012689,category_curve_artifact_candidate
en_fr_phrase,nested_condition,translation,logical,False,0.787308,-0.334166,-0.031993,-0.334166,-0.308909,-0.334166,ordinary
en_fr_phrase,nested_contrast,translation,logical,False,0.807905,-0.265846,-0.053964,-0.265846,-0.305537,-0.265846,ordinary
en_fr_phrase,nested_passive,translation,passive,False,0.844485,-0.191218,-0.221846,-0.191218,-0.251056,-0.221846,ordinary
en_fr_phrase,never,translation,negation,False,0.879325,-0.338010,-0.064918,-0.338010,-0.125404,-0.338010,ordinary
en_fr_phrase,no_agent,translation,passive,False,0.837754,0.029431,0.074176,0.029431,0.097336,0.029431,ordinary
en_fr_phrase,past_simple,translation,tense,False,0.906942,0.221508,-0.287747,0.221508,-0.002712,-0.287747,category_curve_artifact_candidate
en_fr_phrase,perfect,translation,tense,False,0.904489,0.211611,0.225017,0.211611,0.104079,0.211611,ordinary
en_fr_phrase,poetic,translation,style,False,0.913340,0.116174,-0.090604,0.116174,-0.066069,-0.090604,category_curve_artifact_candidate
en_fr_phrase,possessive_chain,translation,recursive,False,0.819177,-0.514775,-0.199027,-0.514775,-0.313113,-0.514775,ordinary
en_fr_phrase,pp_chain,translation,recursive,False,0.763706,-0.557360,-0.062128,-0.557360,-0.284036,-0.557360,ordinary
en_fr_phrase,progressive,translation,tense,False,0.911721,0.209012,0.186122,0.209012,0.045810,0.186122,ordinary
en_fr_phrase,relative_clause,translation,recursive,False,0.899573,-0.203602,0.087036,-0.203602,0.050238,-0.203602,ordinary
en_fr_phrase,scope_quantifier,translation,negation,False,0.894257,-0.179245,-0.094633,-0.179245,-0.068454,-0.179245,ordinary
en_fr_phrase,she_coref,translation,coreference,False,0.938886,0.339535,0.106668,0.339535,0.160704,0.106668,ordinary
en_fr_phrase,syntactic_do_not,translation,negation,False,0.874541,-0.167808,-0.009801,-0.167808,-0.038202,-0.167808,ordinary
en_fr_phrase,target_language_switch,translation,translation,True,0.927257,0.304172,-0.371585,0.304172,0.002871,-0.371585,category_curve_artifact_candidate
en_fr_phrase,they_coref,translation,coreference,False,0.946016,0.603729,0.268569,0.603729,0.362643,0.268569,residual_stable_reuse_candidate
en_fr_word,en_zh_phrase,translation,translation,True,0.968474,0.713568,-0.033078,0.713568,0.495813,-0.033078,category_curve_artifact_candidate
en_fr_word,en_zh_word,translation,translation,True,0.940991,0.484274,-0.333324,0.484274,0.154506,-0.333324,category_curve_artifact_candidate
en_fr_word,existential_no,translation,negation,False,0.861608,-0.101704,-0.065719,-0.101704,0.081059,-0.101704,ordinary
en_fr_word,formal,translation,style,False,0.939785,0.246675,-0.002703,0.246675,-0.008373,-0.002703,category_curve_artifact_candidate
en_fr_word,future_will,translation,tense,False,0.866054,0.037437,-0.154941,0.037437,-0.132843,-0.154941,ordinary
en_fr_word,get_passive,translation,passive,False,0.876790,-0.279137,0.016113,-0.279137,-0.087094,-0.279137,ordinary
en_fr_word,he_coref,translation,coreference,False,0.960264,0.677018,0.387613,0.677018,0.394871,0.387613,residual_stable_reuse_candidate
en_fr_word,inference,translation,logical,False,0.887203,0.110431,0.078022,0.110431,0.326376,0.078022,ordinary
en_fr_word,it_coref,translation,coreference,False,0.823772,-0.022068,-0.027142,-0.022068,-0.047329,-0.027142,ordinary
en_fr_word,lexical_not_adj,translation,negation,False,0.863988,-0.387972,-0.082915,-0.387972,-0.238814,-0.387972,ordinary
en_fr_word,long_passive,translation,passive,False,0.843887,-0.128968,0.133656,-0.128968,-0.241957,-0.128968,ordinary
en_fr_word,morphological_neg,translation,negation,False,0.893887,0.031477,0.015316,0.031477,0.162964,0.015316,ordinary
en_fr_word,negated_condition,translation,logical,False,0.938936,0.284089,0.078756,0.284089,0.090958,0.078756,ordinary
en_fr_word,nested_condition,translation,logical,False,0.805154,-0.188423,0.150940,-0.188423,-0.209286,-0.188423,ordinary
en_fr_word,nested_contrast,translation,logical,False,0.830113,-0.086716,0.176336,-0.086716,-0.151770,-0.086716,ordinary
en_fr_word,nested_passive,translation,passive,False,0.866492,0.006032,0.172498,0.006032,-0.034593,0.006032,ordinary
en_fr_word,never,translation,negation,False,0.879966,-0.290414,0.130339,-0.290414,-0.174736,-0.290414,ordinary
en_fr_word,no_agent,translation,passive,False,0.807000,-0.151996,-0.204811,-0.151996,-0.138984,-0.204811,ordinary
en_fr_word,past_simple,translation,tense,False,0.923614,0.378319,0.267726,0.378319,0.327118,0.267726,ordinary
en_fr_word,perfect,translation,tense,False,0.876523,-0.002103,-0.159373,-0.002103,-0.128871,-0.159373,ordinary
en_fr_word,poetic,translation,style,False,0.918290,0.190218,-0.061320,0.190218,-0.058639,-0.061320,category_curve_artifact_candidate
en_fr_word,possessive_chain,translation,recursive,False,0.829043,-0.394534,-0.022676,-0.394534,-0.293493,-0.394534,ordinary
en_fr_word,pp_chain,translation,recursive,False,0.772581,-0.461627,0.082985,-0.461627,-0.355419,-0.461627,ordinary
en_fr_word,progressive,translation,tense,False,0.880685,-0.045977,-0.082235,-0.045977,-0.148018,-0.082235,ordinary
en_fr_word,relative_clause,translation,recursive,False,0.882684,-0.361924,-0.223641,-0.361924,-0.259082,-0.361924,ordinary
en_fr_word,scope_quantifier,translation,negation,False,0.894507,-0.140284,0.060092,-0.140284,-0.030358,-0.140284,ordinary
en_fr_word,she_coref,translation,coreference,False,0.918395,0.144646,-0.234116,0.144646,0.003306,-0.234116,category_curve_artifact_candidate
en_fr_word,syntactic_do_not,translation,negation,False,0.867732,-0.198825,-0.018691,-0.198825,0.004831,-0.198825,ordinary
en_fr_word,target_language_switch,translation,translation,True,0.932404,0.370224,-0.326519,0.370224,0.179687,-0.326519,category_curve_artifact_candidate
en_fr_word,they_coref,translation,coreference,False,0.918372,0.392191,-0.105349,0.392191,0.179373,-0.105349,category_curve_artifact_candidate
en_zh_phrase,en_zh_word,translation,translation,True,0.947143,0.570654,-0.220923,0.570654,0.236219,-0.220923,category_curve_artifact_candidate
en_zh_phrase,existential_no,translation,negation,False,0.864705,-0.000282,0.128041,-0.000282,0.138445,-0.000282,ordinary
en_zh_phrase,formal,translation,style,False,0.927402,0.190244,-0.144448,0.190244,-0.093014,-0.144448,category_curve_artifact_candidate
en_zh_phrase,future_will,translation,tense,False,0.860898,0.063460,-0.143793,0.063460,-0.217606,-0.143793,ordinary
en_zh_phrase,get_passive,translation,passive,False,0.862103,-0.306564,0.004500,-0.306564,-0.196274,-0.306564,ordinary
en_zh_phrase,he_coref,translation,coreference,False,0.951213,0.623656,0.285822,0.623656,0.393688,0.285822,residual_stable_reuse_candidate
en_zh_phrase,inference,translation,logical,False,0.896652,0.241120,0.363731,0.241120,0.344924,0.241120,ordinary
en_zh_phrase,it_coref,translation,coreference,False,0.814057,-0.022171,-0.121292,-0.022171,-0.017208,-0.121292,ordinary
en_zh_phrase,lexical_not_adj,translation,negation,False,0.853956,-0.361942,-0.173849,-0.361942,-0.192714,-0.361942,ordinary
en_zh_phrase,long_passive,translation,passive,False,0.815699,-0.247730,-0.078448,-0.247730,-0.274162,-0.247730,ordinary
en_zh_phrase,morphological_neg,translation,negation,False,0.894694,0.114583,0.183774,0.114583,0.174998,0.114583,ordinary
en_zh_phrase,negated_condition,translation,logical,False,0.919588,0.151108,-0.112471,0.151108,-0.084846,-0.112471,category_curve_artifact_candidate
en_zh_phrase,nested_condition,translation,logical,False,0.764537,-0.360988,-0.234356,-0.360988,-0.338367,-0.360988,ordinary
en_zh_phrase,nested_contrast,translation,logical,False,0.784362,-0.307576,-0.265940,-0.307576,-0.373843,-0.307576,ordinary
en_zh_phrase,nested_passive,translation,passive,False,0.838251,-0.127769,-0.026903,-0.127769,-0.202235,-0.127769,ordinary
en_zh_phrase,never,translation,negation,False,0.865949,-0.312162,-0.092616,-0.312162,-0.157783,-0.312162,ordinary
en_zh_phrase,no_agent,translation,passive,False,0.818545,-0.015120,0.104394,-0.015120,0.014335,-0.015120,ordinary
en_zh_phrase,past_simple,translation,tense,False,0.923045,0.414651,0.371594,0.414651,0.210359,0.371594,residual_stable_reuse_candidate
en_zh_phrase,perfect,translation,tense,False,0.875348,0.060347,-0.011409,0.060347,-0.193301,-0.011409,ordinary
en_zh_phrase,poetic,translation,style,False,0.920512,0.280041,0.129587,0.280041,0.174990,0.129587,ordinary
en_zh_phrase,possessive_chain,translation,recursive,False,0.808046,-0.449968,0.066070,-0.449968,-0.300166,-0.449968,ordinary
en_zh_phrase,pp_chain,translation,recursive,False,0.746605,-0.526519,0.064319,-0.526519,-0.365761,-0.526519,ordinary
en_zh_phrase,progressive,translation,tense,False,0.864607,-0.096406,-0.279986,-0.096406,-0.281329,-0.279986,ordinary
en_zh_phrase,relative_clause,translation,recursive,False,0.881958,-0.238968,0.202573,-0.238968,-0.147713,-0.238968,ordinary
en_zh_phrase,scope_quantifier,translation,negation,False,0.880884,-0.170805,-0.121944,-0.170805,-0.102717,-0.170805,ordinary
en_zh_phrase,she_coref,translation,coreference,False,0.917739,0.216729,-0.185733,0.216729,0.071758,-0.185733,category_curve_artifact_candidate
en_zh_phrase,syntactic_do_not,translation,negation,False,0.864270,-0.132936,0.043417,-0.132936,-0.103855,-0.132936,ordinary
en_zh_phrase,target_language_switch,translation,translation,True,0.934836,0.441019,-0.307438,0.441019,0.209833,-0.307438,category_curve_artifact_candidate
en_zh_phrase,they_coref,translation,coreference,False,0.919832,0.437636,-0.026584,0.437636,0.188206,-0.026584,category_curve_artifact_candidate
en_zh_word,existential_no,translation,negation,False,0.829581,-0.219737,-0.282706,-0.219737,-0.298111,-0.282706,ordinary
en_zh_word,formal,translation,style,False,0.944580,0.435164,0.399822,0.435164,0.440261,0.399822,residual_stable_reuse_candidate
en_zh_word,future_will,translation,tense,False,0.872774,0.170151,0.311832,0.170151,-0.109826,0.170151,ordinary
en_zh_word,get_passive,translation,passive,False,0.870497,-0.176500,-0.035056,-0.176500,0.025402,-0.176500,ordinary
en_zh_word,he_coref,translation,coreference,False,0.913534,0.352591,-0.115750,0.352591,-0.071419,-0.115750,category_curve_artifact_candidate
en_zh_word,inference,translation,logical,False,0.850995,-0.061637,-0.177760,-0.061637,-0.200191,-0.177760,ordinary
en_zh_word,it_coref,translation,coreference,False,0.809054,-0.023880,-0.004331,-0.023880,-0.123767,-0.023880,ordinary
en_zh_word,lexical_not_adj,translation,negation,False,0.848894,-0.353321,-0.039012,-0.353321,-0.032128,-0.353321,ordinary
en_zh_word,long_passive,translation,passive,False,0.829667,-0.115828,-0.021161,-0.115828,0.244675,-0.115828,ordinary
en_zh_word,morphological_neg,translation,negation,False,0.866387,-0.082004,-0.177552,-0.082004,-0.073561,-0.177552,ordinary
en_zh_word,negated_condition,translation,logical,False,0.934095,0.347541,0.192205,0.347541,0.351159,0.192205,ordinary
en_zh_word,nested_condition,translation,logical,False,0.784697,-0.204362,0.070799,-0.204362,0.104483,-0.204362,ordinary
en_zh_word,nested_contrast,translation,logical,False,0.822959,-0.035630,0.202918,-0.035630,0.105429,-0.035630,ordinary
en_zh_word,nested_passive,translation,passive,False,0.867738,0.108820,0.174823,0.108820,0.339149,0.108820,ordinary
en_zh_word,never,translation,negation,False,0.862757,-0.287797,0.080265,-0.287797,-0.210499,-0.287797,ordinary
en_zh_word,no_agent,translation,passive,False,0.808637,-0.045191,-0.107454,-0.045191,-0.096569,-0.107454,ordinary
en_zh_word,past_simple,translation,tense,False,0.867249,0.021012,-0.347079,0.021012,-0.363625,-0.347079,ordinary
en_zh_word,perfect,translation,tense,False,0.870709,0.057554,0.093237,0.057554,-0.147266,0.057554,ordinary
en_zh_word,poetic,translation,style,False,0.907117,0.192421,0.021589,0.192421,-0.057881,0.021589,category_curve_artifact_candidate
en_zh_word,possessive_chain,translation,recursive,False,0.827630,-0.257169,0.224733,-0.257169,0.046711,-0.257169,ordinary
en_zh_word,pp_chain,translation,recursive,False,0.765812,-0.365107,0.199274,-0.365107,0.035369,-0.365107,ordinary
en_zh_word,progressive,translation,tense,False,0.877679,0.044781,0.095543,0.044781,-0.125056,0.044781,ordinary
en_zh_word,relative_clause,translation,recursive,False,0.885620,-0.145178,0.080490,-0.145178,0.065172,-0.145178,ordinary
en_zh_word,scope_quantifier,translation,negation,False,0.887448,-0.058049,0.210446,-0.058049,0.060963,-0.058049,ordinary
en_zh_word,she_coref,translation,coreference,False,0.906154,0.143661,-0.097162,0.143661,-0.047848,-0.097162,category_curve_artifact_candidate
en_zh_word,syntactic_do_not,translation,negation,False,0.867959,-0.061761,0.258224,-0.061761,0.063507,-0.061761,ordinary
en_zh_word,target_language_switch,translation,translation,True,0.911013,0.265685,-0.367203,0.265685,-0.087608,-0.367203,category_curve_artifact_candidate
en_zh_word,they_coref,translation,coreference,False,0.925444,0.492063,0.242211,0.492063,0.298450,0.242211,residual_stable_reuse_candidate
existential_no,formal,negation,style,False,0.837243,-0.610371,-0.504701,-0.610371,-0.590120,-0.610371,ordinary
existential_no,future_will,negation,tense,False,0.839982,0.031093,-0.002854,0.031093,0.125196,-0.002854,ordinary
existential_no,get_passive,negation,passive,False,0.933661,0.472556,0.359838,0.472556,0.124468,0.359838,residual_stable_reuse_candidate
existential_no,he_coref,negation,coreference,False,0.852079,-0.014956,-0.024644,-0.014956,0.158256,-0.024644,ordinary
existential_no,inference,negation,logical,False,0.941878,0.619239,0.416962,0.619239,0.330907,0.416962,residual_stable_reuse_candidate
existential_no,it_coref,negation,coreference,False,0.798266,-0.014267,-0.002083,-0.014267,0.025147,-0.014267,ordinary
existential_no,lexical_not_adj,negation,negation,True,0.918096,0.349459,-0.167531,0.349459,0.203884,-0.167531,category_curve_artifact_candidate
existential_no,long_passive,negation,passive,False,0.728184,-0.648119,-0.356911,-0.648119,-0.543899,-0.648119,ordinary
existential_no,morphological_neg,negation,negation,True,0.955144,0.674464,0.340702,0.674464,0.462552,0.340702,residual_stable_reuse_candidate
existential_no,negated_condition,negation,logical,False,0.833227,-0.541294,-0.247327,-0.541294,-0.474254,-0.541294,ordinary
existential_no,nested_condition,negation,logical,False,0.683429,-0.660393,-0.418394,-0.660393,-0.633503,-0.660393,stable_differentiation_candidate
existential_no,nested_contrast,negation,logical,False,0.700579,-0.642027,-0.423887,-0.642027,-0.615895,-0.642027,ordinary
existential_no,nested_passive,negation,passive,False,0.732983,-0.664650,-0.329102,-0.664650,-0.659073,-0.664650,ordinary
existential_no,never,negation,negation,True,0.915285,0.301367,-0.479782,0.301367,0.079559,-0.479782,category_curve_artifact_candidate
existential_no,no_agent,negation,passive,False,0.847185,0.224900,0.160308,0.224900,0.164574,0.160308,ordinary
existential_no,past_simple,negation,tense,False,0.866197,0.095069,0.138506,0.095069,0.318295,0.095069,ordinary
existential_no,perfect,negation,tense,False,0.856212,0.037725,0.027506,0.037725,0.129789,0.027506,ordinary
existential_no,poetic,negation,style,False,0.841348,-0.253131,-0.082035,-0.253131,0.053871,-0.253131,ordinary
existential_no,possessive_chain,negation,recursive,False,0.834201,-0.109514,-0.050605,-0.109514,-0.373712,-0.109514,ordinary
existential_no,pp_chain,negation,recursive,False,0.770705,-0.240371,-0.197136,-0.240371,-0.445926,-0.240371,ordinary
existential_no,progressive,negation,tense,False,0.841264,-0.131767,-0.156381,-0.131767,0.099886,-0.156381,ordinary
existential_no,relative_clause,negation,recursive,False,0.926474,0.370592,0.309459,0.370592,0.002179,0.309459,ordinary
existential_no,scope_quantifier,negation,negation,True,0.903344,0.193844,-0.477114,0.193844,0.012288,-0.477114,category_curve_artifact_candidate
existential_no,she_coref,negation,coreference,False,0.871739,-0.056666,-0.053978,-0.056666,0.188855,-0.056666,ordinary
existential_no,syntactic_do_not,negation,negation,True,0.899322,0.264781,-0.427740,0.264781,0.015660,-0.427740,ordinary
existential_no,target_language_switch,negation,translation,False,0.873311,0.050664,0.210930,0.050664,0.172501,0.050664,ordinary
existential_no,they_coref,negation,coreference,False,0.878149,0.228672,0.208221,0.228672,0.357715,0.208221,ordinary
formal,future_will,style,tense,False,0.884147,0.023987,-0.043784,0.023987,-0.239764,-0.043784,ordinary
formal,get_passive,style,passive,False,0.882342,-0.569319,-0.155150,-0.569319,-0.243746,-0.569319,ordinary
formal,he_coref,style,coreference,False,0.918178,0.189338,0.053888,0.189338,-0.102623,0.053888,ordinary
formal,inference,style,logical,False,0.842415,-0.547352,-0.240197,-0.547352,-0.435422,-0.547352,ordinary
formal,it_coref,style,coreference,False,0.858346,0.087489,-0.211428,0.087489,-0.058311,-0.211428,ordinary
formal,lexical_not_adj,style,negation,False,0.897356,-0.337064,0.052123,-0.337064,-0.137900,-0.337064,ordinary
formal,long_passive,style,passive,False,0.911952,0.296485,0.136341,0.296485,0.316325,0.136341,ordinary
formal,morphological_neg,style,negation,False,0.865542,-0.545371,-0.170969,-0.545371,-0.282970,-0.545371,ordinary
formal,negated_condition,style,logical,False,0.980940,0.705655,0.261767,0.705655,0.617673,0.261767,residual_stable_reuse_candidate
formal,nested_condition,style,logical,False,0.881498,0.231795,0.108167,0.231795,0.350923,0.108167,ordinary
formal,nested_contrast,style,logical,False,0.911463,0.428889,0.260605,0.428889,0.516745,0.260605,residual_stable_reuse_candidate
formal,nested_passive,style,passive,False,0.932234,0.462049,0.261208,0.462049,0.597923,0.261208,residual_stable_reuse_candidate
formal,never,style,negation,False,0.908713,-0.265242,0.229645,-0.265242,-0.072965,-0.265242,model_curve_artifact_candidate
formal,no_agent,style,passive,False,0.813470,-0.318367,-0.244988,-0.318367,-0.349973,-0.318367,ordinary
formal,past_simple,style,tense,False,0.902792,0.041583,-0.096226,0.041583,-0.258439,-0.096226,model_curve_artifact_candidate
formal,perfect,style,tense,False,0.900216,0.030280,-0.030612,0.030280,-0.200517,-0.030612,model_curve_artifact_candidate
formal,poetic,style,style,True,0.957159,0.484607,0.335156,0.484607,0.145063,0.335156,residual_stable_reuse_candidate
formal,possessive_chain,style,recursive,False,0.901843,0.047987,0.213767,0.047987,0.362127,0.047987,model_curve_artifact_candidate
formal,pp_chain,style,recursive,False,0.848179,-0.116862,0.126563,-0.116862,0.204814,-0.116862,ordinary
formal,progressive,style,tense,False,0.919430,0.148950,0.145935,0.148950,-0.100635,0.145935,ordinary
formal,relative_clause,style,recursive,False,0.913453,-0.317766,-0.008648,-0.317766,0.081955,-0.317766,model_curve_artifact_candidate
formal,scope_quantifier,style,negation,False,0.910650,-0.246856,0.225712,-0.246856,-0.055735,-0.246856,model_curve_artifact_candidate
formal,she_coref,style,coreference,False,0.941825,0.227284,0.122231,0.227284,-0.022898,0.122231,ordinary
formal,syntactic_do_not,style,negation,False,0.888052,-0.263482,0.270904,-0.263482,0.042694,-0.263482,ordinary
formal,target_language_switch,style,translation,False,0.928355,0.182051,-0.261705,0.182051,-0.002948,-0.261705,category_curve_artifact_candidate
formal,they_coref,style,coreference,False,0.886339,-0.026116,0.006496,-0.026116,-0.183715,-0.026116,ordinary
future_will,get_passive,tense,passive,False,0.859633,-0.037016,0.146834,-0.037016,0.094334,-0.037016,ordinary
future_will,he_coref,tense,coreference,False,0.824711,-0.104570,-0.131605,-0.104570,-0.250641,-0.131605,ordinary
future_will,inference,tense,logical,False,0.837580,0.019909,0.184444,0.019909,0.096392,0.019909,ordinary
future_will,it_coref,tense,coreference,False,0.844092,0.268155,0.241100,0.268155,0.219090,0.241100,ordinary
future_will,lexical_not_adj,tense,negation,False,0.824040,-0.295351,-0.141394,-0.295351,-0.097447,-0.295351,ordinary
future_will,long_passive,tense,passive,False,0.804820,-0.095332,-0.089029,-0.095332,-0.104218,-0.095332,ordinary
future_will,morphological_neg,tense,negation,False,0.820589,-0.209740,-0.259817,-0.209740,-0.089135,-0.259817,ordinary
future_will,negated_condition,tense,logical,False,0.873837,-0.019035,-0.038848,-0.019035,-0.186881,-0.038848,ordinary
future_will,nested_condition,tense,logical,False,0.768281,-0.129159,-0.055909,-0.129159,-0.154939,-0.129159,ordinary
future_will,nested_contrast,tense,logical,False,0.808447,0.025120,0.099819,0.025120,0.049201,0.025120,ordinary
future_will,nested_passive,tense,passive,False,0.818529,-0.045616,-0.015403,-0.045616,-0.110439,-0.045616,ordinary
future_will,never,tense,negation,False,0.846722,-0.168677,0.027310,-0.168677,-0.100196,-0.168677,ordinary
future_will,no_agent,tense,passive,False,0.771305,-0.096382,-0.036742,-0.096382,-0.054099,-0.096382,ordinary
future_will,past_simple,tense,tense,True,0.894938,0.349129,-0.494436,0.349129,0.134443,-0.494436,ordinary
future_will,perfect,tense,tense,True,0.981900,0.892789,0.514668,0.892789,0.836690,0.514668,residual_stable_reuse_candidate
future_will,poetic,tense,style,False,0.839766,-0.148731,-0.350502,-0.148731,-0.204601,-0.350502,ordinary
future_will,possessive_chain,tense,recursive,False,0.759907,-0.479734,-0.134074,-0.479734,-0.295086,-0.479734,ordinary
future_will,pp_chain,tense,recursive,False,0.727559,-0.374388,-0.046991,-0.374388,-0.123919,-0.374388,ordinary
future_will,progressive,tense,tense,True,0.901649,0.363553,-0.452764,0.363553,0.367694,-0.452764,category_curve_artifact_candidate
future_will,relative_clause,tense,recursive,False,0.842938,-0.274875,0.121989,-0.274875,-0.115630,-0.274875,ordinary
future_will,scope_quantifier,tense,negation,False,0.847306,-0.169226,0.036387,-0.169226,-0.087619,-0.169226,ordinary
future_will,she_coref,tense,coreference,False,0.870485,0.040340,-0.080620,0.040340,-0.021809,-0.080620,ordinary
future_will,syntactic_do_not,tense,negation,False,0.870585,0.137941,0.336810,0.137941,0.223645,0.137941,ordinary
future_will,target_language_switch,tense,translation,False,0.857245,0.025808,-0.068616,0.025808,-0.154809,-0.068616,ordinary
future_will,they_coref,tense,coreference,False,0.864847,0.209848,0.090461,0.209848,0.069800,0.090461,ordinary
get_passive,he_coref,passive,coreference,False,0.839296,-0.390783,-0.198148,-0.390783,-0.242462,-0.390783,ordinary
get_passive,inference,passive,logical,False,0.922337,0.380720,0.553008,0.380720,-0.074224,0.380720,ordinary
get_passive,it_coref,passive,coreference,False,0.842413,0.078381,0.227108,0.078381,0.056317,0.078381,ordinary
get_passive,lexical_not_adj,passive,negation,False,0.939588,0.361885,-0.313416,0.361885,0.037382,-0.313416,category_curve_artifact_candidate
get_passive,long_passive,passive,passive,True,0.820006,-0.344920,-0.752597,-0.344920,-0.000513,-0.752597,ordinary
get_passive,morphological_neg,passive,negation,False,0.938327,0.422631,0.189478,0.422631,0.081426,0.189478,ordinary
get_passive,negated_condition,passive,logical,False,0.895463,-0.286526,-0.110658,-0.286526,0.022374,-0.286526,ordinary
get_passive,nested_condition,passive,logical,False,0.790757,-0.315603,-0.571857,-0.315603,-0.046825,-0.571857,ordinary
get_passive,nested_contrast,passive,logical,False,0.821682,-0.173021,-0.305581,-0.173021,0.015048,-0.305581,ordinary
get_passive,nested_passive,passive,passive,True,0.849238,-0.158013,-0.348237,-0.158013,0.064918,-0.348237,ordinary
get_passive,never,passive,negation,False,0.939158,0.322228,-0.454215,0.322228,0.160420,-0.454215,category_curve_artifact_candidate
get_passive,no_agent,passive,passive,True,0.838847,0.033750,-0.121045,0.033750,-0.056141,-0.121045,ordinary
get_passive,past_simple,passive,tense,False,0.834504,-0.408194,-0.155834,-0.408194,-0.206686,-0.408194,ordinary
get_passive,perfect,passive,tense,False,0.870117,-0.085543,0.028583,-0.085543,0.114321,-0.085543,ordinary
get_passive,poetic,passive,style,False,0.842788,-0.611969,-0.286785,-0.611969,-0.352112,-0.611969,ordinary
get_passive,possessive_chain,passive,recursive,False,0.896502,0.140380,0.203848,0.140380,-0.132633,0.140380,ordinary
get_passive,pp_chain,passive,recursive,False,0.865271,0.148484,-0.106194,0.148484,0.008216,-0.106194,ordinary
get_passive,progressive,passive,tense,False,0.890337,0.010189,0.045758,0.010189,0.247529,0.010189,ordinary
get_passive,relative_clause,passive,recursive,False,0.957780,0.495353,0.510770,0.495353,0.137856,0.495353,residual_stable_reuse_candidate
