combo	layers	pair	scaffold	mode	component	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	127	ferry	clean_synonym	True	False	False	False	transportation			 mainly used for transportation, and it carries people or goods across
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	127	jeep	other	False	False	False	False				... Hmm, okay, so I need to figure out what
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	127	ambulance	label_violation	False	True	False	False		vehicle	designed to	 a type of medical emergency vehicle. It's designed to provide
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	127	cart	mixed_synonym	False	False	False	False	machine		machine	 a small, wheeled machine used for transporting goods or people
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	127	sled	other	False	False	False	False				 primarily made of wood or plastic, and it's often used
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	127	wagon	other	False	False	False	False				 a large, open container used for transporting goods or people.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	tram	synonym_with_label_violation	False	True	True	False	transport	vehicle		 a [ ].  A tram is a public transport vehicle,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	subway	other	False	False	True	False				 a [ ].  A subway is a [underground railway
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	helicopter	generic_only	False	False	True	False				 a type of...?  A helicopter is a type of fixed
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull heavy loads or mow fields.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	rocket	generic_only	False	False	False	False				 a...  Okay, so I need to figure out what kind
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	canoe	clean_synonym	True	False	False	False	transportation			 naturally a type of floating platform designed for transportation and recreation.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	ferry	mixed_synonym	False	False	True	False	transport		designed to	...  A ferry is a floating platform designed to transport people and
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	jeep	generic_only	False	False	False	False				 a type of ____, primarily used for ____ and ____ around
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	ambulance	label_violation	False	True	False	False		vehicle		 primarily a vehicle, but in many contexts, it can also
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	cart	wrong_synonym	False	False	False	False			used to	 primarily a small, wheeled container. It's used to
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	sled	wrong_synonym	False	False	False	False			equipment	 a piece of equipment used for recreational activities such as skiing or
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	131	wagon	mixed_synonym	False	False	False	False	transportation		device	 a type of transportation or carrying device. It's typically made
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	tram	generic_only	False	False	False	False				...? Okay, so I need to figure out what kind
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	subway	generic_only	False	False	False	False				 a ____ thing. (choose from: natural, man-made
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of aircraft that...  A helicopter is a type of
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull or tow other objects. It is
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	rocket	wrong_synonym	False	False	False	False			device	 a device or object that... (finish the thought)  A
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	canoe	generic_only	False	False	False	False				 a type of... something else.  Think about what canoes
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	ferry	clean_synonym	True	False	True	False	vessel			 a .  A ferry is a floating platform or vessel that transports
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	jeep	generic_only	False	False	True	False				 a type of...  A jeep is a type of off-road
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	ambulance	label_violation	False	True	False	False		vehicle	designed to	 a medical emergency vehicle designed to provide immediate emergency medical services,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	cart	generic_only	False	False	True	False				 a simple __ object.  A cart is a simple object.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	sled	other	False	False	True	False				 something that...  A sled is something that is typically used for
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_perp	137	wagon	other	False	False	False	False				 a large, sturdy frame with wheels and seats. People use
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	tram	other	False	False	False	False				 like a long, maybe even a circle, but on tracks
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	subway	other	False	False	False	False				 a [word] that connects a [word] to a
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	helicopter	clean_synonym	True	False	True	False	aircraft			 a __________.  A helicopter is a rigid rotary-wing aircraft
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a large machine designed primarily for farming. It is used to
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	rocket	generic_only	False	False	False	False				 a type of ___.  Okay, so I need to figure
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	canoe	clean_synonym	True	False	False	False	vessel			 like a type of vessel. Think about what kind of crafts
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	ferry	synonym_with_label_violation	False	True	False	False	transportation,move people	vehicles	used to	 primarily a mode of transportation used to move people or vehicles across
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is typically used for off-road travel
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	ambulance	label_violation	False	True	False	False		vehicle		 considered a large, highly specialized vehicle designed primarily for transporting patients
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	cart	label_violation	False	True	False	False		vehicle		 a wheeled vehicle designed for transporting goods or people. However
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	sled	label_violation	False	True	False	False			equipment	 a type of... perhaps a piece of equipment or tool,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	101	wagon	other	False	False	False	False				 a large, flat-bottomed container used for transporting goods or
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	tram	clean_synonym	True	False	False	False	transportation			 a public transportation system, but that's too broad. A
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	subway	clean_synonym	True	False	False	False	transportation			 a? Maybe a public transportation system or a network of tunnels
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is designed for hovering and transporting people
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	tractor	other	False	False	False	False				 something that can till the soil, but it's not exactly
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	rocket	wrong_synonym	False	False	True	False			device	 ___.  A rocket is a device that uses fuel to propel
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	canoe	generic_only	False	False	True	False				 a type of _ .  A canoe is a type of **
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	ferry	synonym_with_label_violation	False	True	False	False	transportation	vehicles		 a means of transportation that carries people and sometimes vehicles across water
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	jeep	clean_synonym	True	False	False	False	transportation			 primarily a mode of transportation. It's used mainly for traveling
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	ambulance	wrong_synonym	False	False	False	False			designed to	 primarily a mobile medical facility designed to provide emergency medical services.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	cart	other	False	False	False	False				 a wheeled contraption designed for transporting goods or people.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	sled	generic_only	False	False	False	False				 a kind of thing that people use to go down hills quickly
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	103	wagon	mixed_synonym	False	False	False	False	carry		used to	 a large, open container. It is used to carry heavy
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	tram	clean_synonym	True	False	False	False	transportation			 a type of infrastructure. No, it's a public transportation
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	subway	other	False	False	True	False				 a [something].  A subway is a [something].  A
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that has a rotodynamic engine, which rotates
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a strong machine designed to pull heavy loads, often used in
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	rocket	generic_only	False	False	True	False				 a(n) [blank] object.  A rocket is a
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft designed for paddling, typically used
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	ferry	other	False	False	False	False				 a floating platform that connects different land areas or bodies of water
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	jeep	clean_synonym	True	False	False	False	travel			 commonly associated with exploration, off-road travel, and adventure.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	ambulance	label_violation	False	True	False	False		vehicle		 a type of vehicle, but since I can't use that
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	cart	generic_only	False	False	False	False				 a category of things that share similar characteristics. It is used
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	sled	wrong_synonym	False	False	False	False			equipment	 a piece of equipment typically used for recreation.<｜end▁of▁sentence｜><｜begin▁of▁sentence｜> 
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	107	wagon	mixed_synonym	False	False	False	False	carry		used to	 a large, flat container used to carry goods or people.  
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	tram	mixed_synonym	False	False	False	False	machine		machine	 a kind of thing. It is a large, strong machine
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	subway	synonym_with_label_violation	False	True	True	False	transportation	vehicle		 not a vehicle.  A subway is a public transportation system.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	helicopter	other	False	False	False	False				 a [blank] that carries out [blank] by rotating
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	tractor	other	False	False	False	False				 a piece of machinery used for moving or pulling heavy loads,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	rocket	other	False	False	False	False				 something like a [word].  To answer this, I need
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of watercraft, typically used for transportation or recreation
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	ferry	other	False	False	False	False				 a floating platform that connects two or more points, typically on
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	jeep	label_violation	False	True	True	False		vehicle		 a ___.  A jeep is a four-wheel vehicle. But
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	ambulance	mixed_synonym	False	False	False	False	transport		used to	 a mobile healthcare facility. It is primarily used to transport critically
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	cart	mixed_synonym	False	False	True	False	transport		device	— A cart is a wheeled transport device that is
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	sled	wrong_synonym	False	False	False	False			equipment	 typically a piece of equipment used for... (think of activities
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	109	wagon	mixed_synonym	False	False	False	False	transportation,carry		used to	 a type of transportation means that is used to carry goods or
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	tram	generic_only	False	False	True	False				 a type of ___________.  A tram is a type
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	subway	other	False	False	True	False				 a [ ]?  A subway is a [subway]
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of _____.  A helicopter is a type of aircraft
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a large machine used to plow or till fields. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	rocket	clean_synonym	True	False	False	False	propelled			 a self-propelled projectile that relies on its own propulsion system
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	canoe	clean_synonym	True	False	True	False	watercraft			/are?  A canoe is a type of watercraft designed
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	ferry	other	False	False	False	False				 a floating platform that connects two or more locations, primarily used
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	jeep	other	False	False	True	False				 a [adjective].  A jeep is a __________.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle	designed to	 a specialized medical vehicle designed to transport critically injured patients to healthcare
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	cart	label_violation	False	True	False	False		vehicle		 a wheeled, four-legged vehicle designed for transporting goods.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	sled	generic_only	False	False	False	False				 a fun and lightweight object children use to slide around on snow
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	113	wagon	mixed_synonym	False	False	False	False	transportation,carry		used to	 a type of transportation. It is used to carry goods or
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	tram	clean_synonym	True	False	False	False	transportation			 a mode of public transportation that runs on designated tracks. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	subway	other	False	False	True	False				 a subway.  Wait, maybe it's related to trains.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a large flying machine with rotors and a cabin. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 an agricultural machine designed to till the soil and plant crops.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	rocket	label_violation	False	True	False	False		vehicle		 a kind of aerospace vehicle that uses a propellant-based engine
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	canoe	generic_only	False	False	True	False				 a type of... something.  A canoe is a type of
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	ferry	clean_synonym	True	False	False	False	transportation			 mainly used for transportation, and it has a specific structure with
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	jeep	other	False	False	False	False				... Hmm, okay, so I need to figure out what
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	ambulance	generic_only	False	False	False	False				 a type of ___________.  Alright, so I need
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	cart	mixed_synonym	False	False	False	False	machine		machine	 a small, wheeled machine used for transporting goods or people
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	sled	clean_synonym	True	False	False	False	transportation			 an object that is typically used for transportation or recreation. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	127	wagon	other	False	False	False	False				 a large, open container used for transporting goods or people.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	tram	synonym_with_label_violation	False	True	True	False	transport	vehicle		 a [ ].  A tram is a public transport vehicle,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	subway	other	False	False	True	False				 a [ ].  A subway is a [underground railway
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	helicopter	generic_only	False	False	True	False				 a type of...?  A helicopter is a type of fixed
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull heavy loads over the ground. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	rocket	generic_only	False	False	True	False				 a ______ object.  A rocket is a ___ object.  Using
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	canoe	other	False	False	True	False				 shaped like a floating board. </think>  A canoe is shaped
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	ferry	mixed_synonym	False	False	True	False	transport		designed to	...  A ferry is a floating platform designed to transport people and
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	jeep	other	False	False	True	False				 primarily a(n) [blank].  A jeep is primarily a
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle	designed to	 primarily a vehicle designed to transport patients, but it's also
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	cart	wrong_synonym	False	False	False	False			used to	 primarily a small, wheeled container. It's used to
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	sled	wrong_synonym	False	False	False	False			equipment	 a piece of equipment used for... (continuation needed) 
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	131	wagon	mixed_synonym	False	False	False	False	transportation		device	 a type of transportation or carrying device. It's typically made
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	tram	other	False	False	False	False				... Hmm, let me think. Maybe it's a public
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	subway	generic_only	False	False	False	False				 a ____ thing. Alright, so I need to figure out
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	helicopter	clean_synonym	True	False	True	False	aircraft			 a type of aircraft that...  A helicopter is a type of
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	tractor	mixed_synonym	False	False	False	False	machine		machine,designed to	 a machine designed to pull or tow other objects. It is
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	rocket	wrong_synonym	False	False	False	False			device	 a device capable of reaching outer space. It typically uses prop
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	canoe	generic_only	False	False	False	False				 a type of... something else.  Alright, so I need
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	ferry	other	False	False	True	False				 a/o.  A ferry is a/o.  But wait,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	jeep	generic_only	False	False	True	False				 a type of ...?  A jeep is a type of off
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle	designed to	 a medical emergency vehicle designed to transport critically injured patients to a
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	cart	generic_only	False	False	True	False				 a simple __ thing.  A cart is a simple _ thing
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	sled	other	False	False	True	False				 something used for... (stop here)  A sled is something
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_full	137	wagon	other	False	False	False	False				 a large, sturdy frame with wheels and seats. People use
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	tram	clean_synonym	True	False	False	False	train			 like a small train, but not the same as a regular
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	subway	other	False	False	True	False				 a [word]. (Think of the subway as a system
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	helicopter	mixed_synonym	False	False	True	False	airplane,machine		machine	 a machine, an airplane, or a ___. A helicopter
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a large machine designed primarily for farming. It is used to
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	rocket	generic_only	False	False	False	False				 a type of ___.  Okay, so I need to figure
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	canoe	generic_only	False	False	True	False				 like a...  A canoe is a type of...   Okay
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	ferry	clean_synonym	True	False	False	False	transportation			 primarily a mode of transportation. It operates on water, carrying
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	jeep	synonym_with_label_violation	False	True	False	False	travel	vehicle		 a type of vehicle that is designed for off-road travel.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	ambulance	other	False	False	False	False				 considered a...?  Ah, I need to figure out what
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	cart	mixed_synonym	False	False	False	False	transportation,carry		used to	 a type of transportation. It is typically used to carry goods
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	sled	label_violation	False	True	False	False		vehicle		 a type of... object? tool? vehicle? descriptor?
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	101	wagon	other	False	False	False	False				 a large, flat-bottomed container used for carrying loads.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	tram	clean_synonym	True	False	False	False	transportation			 a public transportation system, but that's too broad. A
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	subway	other	False	False	False	False				 a? Maybe a tunnel? Or perhaps a track? Hmm
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of aircraft that is designed for hovering and transporting people
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	tractor	other	False	False	False	False				 something that can till the soil, but it's not exactly
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	rocket	clean_synonym	True	False	True	False	spacecraft,propelled			 ___.  A rocket is a type of spacecraft that is propelled
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of _watercraft_ used for transportation or recreation
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	ferry	synonym_with_label_violation	False	True	False	False	transportation	vehicles		 a means of transportation that carries people and sometimes vehicles across water
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	jeep	clean_synonym	True	False	False	False	transportation			 primarily a mode of transportation. It's used mainly for traveling
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	ambulance	clean_synonym	True	False	False	False	transportation			 primarily a medical facility that provides emergency transportation for patients needing immediate
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	cart	clean_synonym	True	False	False	False	transport			 a wheeled wheeled wheeled wheeled transport. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	sled	generic_only	False	False	False	False				 a kind of thing that people use to go down hills quickly
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	103	wagon	mixed_synonym	False	False	False	False	carry		used to	 a large, open container. It is used to carry heavy
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	tram	label_violation	False	True	False	False		vehicle		 a type of rail vehicle, but it's also used for
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	subway	other	False	False	True	False				 a [ ]. A subway is a [ ].  Okay,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that has a rotodynamic engine, which uses
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	tractor	wrong_synonym	False	False	False	False			helps	 a thing that helps people do heavy work, like plowing
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	rocket	generic_only	False	False	True	False				 a(n) [blank] object.  A rocket is a
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	canoe	clean_synonym	True	False	False	False	watercraft			 a type of watercraft, similar to a kayak or paddle
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	ferry	other	False	False	False	False				 a floating platform that connects different land areas or bodies of water
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	jeep	clean_synonym	True	False	False	False	car			 different from a car in that it is designed for off-road
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	ambulance	synonym_with_label_violation	False	True	False	False	transport	vehicle	designed to	 a type of emergency vehicle designed to transport patients who require immediate
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	cart	mixed_synonym	False	False	False	False	transportation		device	 a transportation device, commonly used in commerce and logistics, designed
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	sled	wrong_synonym	False	False	False	False			equipment	 a piece of equipment typically used for recreation.<｜end▁of▁sentence｜><｜begin▁of▁sentence｜> 
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	107	wagon	other	False	False	False	False				 a large, open container used primarily for carrying goods or passengers
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	tram	clean_synonym	True	False	False	False	transportation			 a kind of thing. It is a large, public transportation
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	subway	other	False	False	True	False				...?  A subway is a system of tunnels beneath a city
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	helicopter	mixed_synonym	False	False	False	False	machine		machine	 a flying machine that has a single engine and a rotor.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	tractor	generic_only	False	False	False	False				 a piece of machinery used for moving objects, typically large ones
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	rocket	generic_only	False	False	False	False				 a ** ___ object. (example: space, toy,
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	canoe	clean_synonym	True	False	False	False	transportation,watercraft			 a type of watercraft designed for transportation, primarily used for
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	ferry	other	False	False	False	False				 a floating platform that connects two or more points, typically across
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	jeep	label_violation	False	True	True	False		vehicle		 a ___.  A jeep is a four-wheel vehicle that can
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	ambulance	mixed_synonym	False	False	False	False	transport		used to	 a mobile healthcare facility. It is primarily used to transport critically
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	cart	other	False	False	True	False				 equivalent to a cart. It is equal to a cart.
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	sled	wrong_synonym	False	False	False	False			equipment	 typically a piece of equipment used for... (Think about the
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	109	wagon	mixed_synonym	False	False	False	False	transportation,carry		used to	 a type of transportation means that is used to carry goods or
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	113	tram	generic_only	False	False	True	False				 a type of __________. A tram is a type of
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	113	subway	other	False	False	True	False				 a [ ]?  A subway is a [subway]
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	113	helicopter	clean_synonym	True	False	False	False	aircraft			 a type of rotary-wing aircraft that is used for various purposes
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	113	tractor	mixed_synonym	False	False	False	False	machine		machine,used to	 a large machine used to plow or till fields. It
L18	18	vehicle_tool	forbidden_natural_qa	temperature	residual_parallel	113	rocket	other	False	False	False	False				 a [adjective] that is [adjective], often
